time,open,high,low,close,tick_volume,spread,real_volume
2025.01.23 12:00,101886.45,106015.43,101216.33,105288.19,89729,2900,0
2025.01.23 16:00,105294.40,106926.44,103382.49,103767.22,85366,2880,0
2025.01.23 20:00,103762.88,106446.58,102205.46,103921.43,89303,2880,0
2025.01.24 00:00,103921.42,104282.19,102691.89,103862.96,56251,2880,0
2025.01.24 04:00,103862.39,105361.21,103760.62,105022.61,54835,2880,0
2025.01.24 08:00,105022.62,105782.53,104897.62,105426.16,46195,2880,0
2025.01.24 12:00,105426.15,106317.27,104637.84,105859.95,59634,2880,0
2025.01.24 16:00,105858.98,107185.08,105605.17,105779.43,59261,2880,0
2025.01.24 20:00,105779.43,105781.53,104393.83,104781.93,52652,2880,0
2025.01.25 00:00,104781.93,105188.87,104270.00,105116.39,43117,2880,0
2025.01.25 04:00,105116.96,105117.75,104122.93,104307.03,39752,2880,0
2025.01.25 08:00,104307.03,104641.88,104011.43,104608.36,41382,2900,0
