ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
46,,,,,,,,,,,57486.17,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-09 07:04:41,,,,,,,,,True,False,,,3.85,3.85,3.85,,,be,True,0,False,False,False,False,
48,,,,,,,,,,,57358.18,SL,sl,,,,,,,,,,,2024-07-09 12:56:35,,,,,,,,,True,False,,,1.37,1.37,0.0,,,be,True,0,False,False,False,False,
54,,,,,,,,,,,57649.43,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-10 17:17:37,,,,,,,,,True,False,,,0.64,0.64,0.0,,,,False,0,False,False,False,False,
56,,,,,,,,,,,57643.5,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-10 18:25:24,,,,,,,,,True,False,,,0.76,0.76,0.0,,,,False,0,False,False,False,False,
58,,,,,,,,,,,57548.92,SL,sl,,,,,,,,,,,2024-07-12 12:27:38,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
60,,,,,,,,,,,57537.04,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-12 13:10:00,,,,,,,,,True,False,,,0.02,0.02,0.0,,,,False,0,False,False,False,False,
72,,,,,,,,,,,64596.51,SL,sl,,,,,,,,,,,2024-07-16 01:02:38,,,,,,,,,True,False,,,1.07,1.07,0.0,,,be,True,0,False,False,False,False,
74,,,,,,,,,,,64811.28,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-16 16:07:28,,,,,,,,,True,False,,,4.71,4.71,4.71,,,be,True,0,False,False,False,False,
78,,,,,,,,,,,64376.36,SL,sl,,,,,,,,,,,2024-07-16 22:08:27,,,,,,,,,True,False,,,0.49,0.49,0.0,,,,False,0,False,False,False,False,
90,,,,,,,,,,,65231.71,SL,sl,,,,,,,,,,,2024-07-17 13:52:39,,,,,,,,,True,False,,,0.05,0.05,0.0,,,,False,0,False,False,False,False,
96,,,,,,,,,,,64364.07,SL,sl,,,,,,,,,,,2024-07-19 12:45:28,,,,,,,,,True,False,,,0.22,0.22,0.0,,,,False,0,False,False,False,False,
98,,,,,,,,,,,66982.41,SL,sl,,,,,,,,,,,2024-07-20 17:13:28,,,,,,,,,True,False,,,0.25,0.25,0.0,,,,False,0,False,False,False,False,
102,,,,,,,,,,,68479.99,SL,sl,,,,,,,,,,,2024-07-27 17:26:35,,,,,,,,,True,False,,,0.34,0.34,0.0,,,,False,0,False,False,False,False,
103,,,,,,,,,,,68612.94,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 17:15:29,,,,,,,,,True,False,,,0.58,0.58,0.0,,,,False,0,False,False,False,False,
104,,,,,,,,,,,68901.81,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 18:40:00,,,,,,,,,True,False,,,1.07,1.07,0.0,,,be,True,0,False,False,False,False,
107,,,,,,,,,,,68538.32,MARKET_CLOSE,market_close,,,,,,,,,,,2024-07-27 17:55:38,,,,,,,,,True,False,,,0.78,0.78,0.0,,,,False,0,False,False,False,False,
108,,,,,,,,,,,68479.1,SL,sl,,,,,,,,,,,2024-07-27 17:58:37,,,,,,,,,True,False,,,0.32,0.32,0.0,,,,False,0,False,False,False,False,
